Source,Target,Association
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_name,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_project_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_description,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/description,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_description,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_general_impact_summary,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/general_impact_summary,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_general_impact_summary,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_Stoplight,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Stoplight,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_Stoplight,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_Enablers,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Enablers,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_Enablers,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_Pillars,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Pillars,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_Pillars,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_project_country,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_country,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_project_country,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_project_leader_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_leader_name,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_project_leader_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_project_type,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_type,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_project_type,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_project_years,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_years,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_project_years,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_segment_type,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_type,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_segment_type,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_business_unit_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/business_unit_name,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_business_unit_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_corp_initiative_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/corp_initiative_name,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_corp_initiative_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_challenges_titile__key_areas_of_concern,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/key_areas_of_concern,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_challenges_titile__key_areas_of_concern,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_end_year,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/end_year,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_end_year,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_start_year,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw/start_year,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/simpfy_projects_vw_start_year,core.DirectionalDataFlow
Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/LastMilestonesTable_LastMilestoneStatus,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_LastMilestonesTable,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_LastMilestonesTable/LastMilestoneStatus,Simpfy_project_96010eb4/1349087adb881e20f030/Visual1_tableEx/LastMilestonesTable_LastMilestoneStatus,core.DirectionalDataFlow
Simpfy_project_96010eb4,Simpfy_project_96010eb4/91406038d6de251decec,custom.PowerBI.v3.ReportToSection
Simpfy_project_96010eb4,Simpfy_project_96010eb4/6929f53de6931bff5e33,custom.PowerBI.v3.ReportToSection
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual1_barChart,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual1_barChart,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual1_barChart/simpfy_challenges_vw_risk_level,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual1_barChart,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/risk_level,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual1_barChart/simpfy_challenges_vw_risk_level,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual1_barChart,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual1_barChart/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual1_barChart/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart/simpfy_challenges_vw_segment_name_abbreviated,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/segment_name_abbreviated,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart/simpfy_challenges_vw_segment_name_abbreviated,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart/simpfy_challenges_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/segment_name,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart/simpfy_challenges_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual2_donutChart/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual3_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual3_card,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual3_card/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual3_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual3_card/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual4_donutChart,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual4_donutChart,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual4_donutChart/simpfy_challenges_vw_challenge_type_abbreviated,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual4_donutChart,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challenge_type_abbreviated,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual4_donutChart/simpfy_challenges_vw_challenge_type_abbreviated,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual4_donutChart,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual4_donutChart/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual4_donutChart/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual5_pieChart,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual5_pieChart,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual5_pieChart/simpfy_challenges_vw_challenge_impact_level,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual5_pieChart,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challenge_impact_level,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual5_pieChart/simpfy_challenges_vw_challenge_impact_level,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual5_pieChart,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual5_pieChart/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual5_pieChart/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/segment_name,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_title,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challenge_title__area_of_concern,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_title,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_description,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/description,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_description,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_potential_impact,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/potential_impact,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_potential_impact,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_planned_actions,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/planned_actions_resolution_actions,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_planned_actions,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_risk_level,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/risk_level,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_risk_level,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_challenge_type,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challenge_type,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_challenge_type,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_CombinedResolutionPartners2,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/CombinedResolutionPartners2,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw_CombinedResolutionPartners2,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw___ProjectName_Combined,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/ProjectName_Combined,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual6_tableEx/simpfy_challenges_vw___ProjectName_Combined,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual7_card,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual7_card,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual7_card/CountNonNull_simpfy_challenges_vw_challange_id,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual7_card,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/challange_id,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual7_card/CountNonNull_simpfy_challenges_vw_challange_id,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual8_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual8_slicer,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual8_slicer/simpfy_projects_vw_Pillars,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual8_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Pillars,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual8_slicer/simpfy_projects_vw_Pillars,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual9_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual9_slicer,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual9_slicer/simpfy_projects_vw_Enablers,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual9_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/Enablers,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual9_slicer/simpfy_projects_vw_Enablers,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual10_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual10_slicer,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual10_slicer/simpfy_projects_vw_corp_initiative_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual10_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/corp_initiative_name,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual10_slicer/simpfy_projects_vw_corp_initiative_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual11_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual11_slicer,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual11_slicer/simpfy_projects_vw_start_year,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual11_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/start_year,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual11_slicer/simpfy_projects_vw_start_year,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual12_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual12_slicer,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual12_slicer/simpfy_projects_vw_segment_name,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual12_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/segment_name,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual12_slicer/simpfy_projects_vw_segment_name,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual13_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual13_slicer,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual13_slicer/simpfy_projects_vw_project_country,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_projects_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual13_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_projects_vw/project_country,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual13_slicer/simpfy_projects_vw_project_country,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual14_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual14_slicer,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual14_slicer/simpfy_challenges_vw_risk_level,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual14_slicer,core.DataSetDataFlow
Simpfy_project_96010eb4/ds_simpfy_challenges_vw/risk_level,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual14_slicer/simpfy_challenges_vw_risk_level,core.DirectionalDataFlow
Simpfy_project_96010eb4/6929f53de6931bff5e33,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual15_slicer,custom.PowerBI.v3.SectionToVisual
Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual15_slicer,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual15_slicer/simpfy_challenges_vw_challange_partner,custom.PowerBI.v3.VisualToField
Simpfy_project_96010eb4/ds_simpfy_challenges_vw,Simpfy_project_96010eb4/6929f53de6931bff5e33/Visual15_slicer,core.DataSetDataFlow
